time(sec),amplitude
3.034560000000000000e+06,6.281725229363253060e-01
3.034680000000000000e+06,-3.343711874445498999e+00
3.034800000000000000e+06,3.950913324522414172e+00
3.034920000000000000e+06,-5.919814294931032839e-01
3.035040000000000000e+06,2.442367140653140201e+00
3.035160000000000000e+06,-1.510701055305425200e+00
3.035280000000000000e+06,-1.868102454408321789e+00
3.035400000000000000e+06,-4.457105180779581843e+00
3.035520000000000000e+06,1.398479247782032364e-01
3.035640000000000000e+06,-3.656323554652742835e-01
3.035760000000000000e+06,-5.751605528424271752e-01
3.035880000000000000e+06,4.177010736938035151e+00
3.036000000000000000e+06,4.831422897228632607e+00
3.036120000000000000e+06,-4.302631115391189809e+00
3.036240000000000000e+06,2.535337288622373286e+00
3.036360000000000000e+06,2.641768456181964098e+00
3.036480000000000000e+06,6.483520512300436911e-01
3.036600000000000000e+06,-5.408581664182603888e+00
3.036720000000000000e+06,-1.188514810998477778e+00
3.036840000000000000e+06,3.254114882736200975e+00
3.036960000000000000e+06,4.691796265972774549e+00
3.037080000000000000e+06,2.743904156672673622e+00
3.037200000000000000e+06,1.740269899679121934e+00
3.037320000000000000e+06,4.456877299135680204e+00
3.037440000000000000e+06,2.905625994421527913e+00
3.037560000000000000e+06,2.775862090314482167e+00
3.037680000000000000e+06,2.366749308765160986e+00
3.037800000000000000e+06,-2.557627906017430952e+00
3.037920000000000000e+06,-1.594362325344105935e+00
3.038040000000000000e+06,3.391834031638609304e+00
3.038160000000000000e+06,1.636893689055257894e+00
3.038280000000000000e+06,8.715895702495783937e-01
3.038400000000000000e+06,1.693421365099659237e+00
3.038520000000000000e+06,2.515212988989397935e+00
3.038640000000000000e+06,-5.428156755147529600e-01
3.038760000000000000e+06,2.094390328770265430e+00
3.038880000000000000e+06,1.218192175456287440e+00
3.039000000000000000e+06,4.667106437518662609e+00
3.039120000000000000e+06,-2.178075043689255086e+00
3.039240000000000000e+06,3.734435773831171090e+00
3.039360000000000000e+06,-5.523031911198967858e-01
3.039480000000000000e+06,3.774692276339552066e+00
3.039600000000000000e+06,-3.543223904447923012e+00
3.039720000000000000e+06,1.812514601660374591e+00
3.039840000000000000e+06,5.797563384505403761e+00
3.039960000000000000e+06,-1.353375169446278115e+00
3.040080000000000000e+06,2.945756239813923649e+00
3.040200000000000000e+06,-8.669003044887271248e-01
3.040320000000000000e+06,-1.550663285397762214e+00
3.040440000000000000e+06,1.691704171691945868e+00
3.040560000000000000e+06,-2.067161446156632554e+00
3.040680000000000000e+06,4.535533473281054384e+00
3.040800000000000000e+06,-2.166591640528024998e-01
3.040920000000000000e+06,3.711245223144347793e+00
3.041040000000000000e+06,2.647981602953375369e-02
3.041160000000000000e+06,2.731646538554602710e+00
3.041280000000000000e+06,-1.107289479967427104e+00
3.041400000000000000e+06,-3.851972091037328738e+00
3.041520000000000000e+06,-5.099607788337523040e+00
3.041640000000000000e+06,-1.983851106215736015e-01
3.041760000000000000e+06,-4.282822958135724889e+00
3.041880000000000000e+06,-1.939932281192250363e+00
3.042000000000000000e+06,1.098077014399254425e+00
3.042120000000000000e+06,5.525993913437747818e-01
3.042240000000000000e+06,3.950068748873159397e+00
3.042360000000000000e+06,2.079330545414438625e+00
3.042480000000000000e+06,-3.602404584326842407e+00
3.042600000000000000e+06,-1.790997094296780112e+00
3.042720000000000000e+06,2.416644641598131305e-01
3.042840000000000000e+06,7.579177073167635559e-01
3.042960000000000000e+06,4.142689721492717858e+00
3.043080000000000000e+06,-2.559802546002734491e+00
3.043200000000000000e+06,-1.987326946014689621e+00
3.043320000000000000e+06,6.548351635162223960e-01
3.043440000000000000e+06,1.003284081817428230e+00
3.043560000000000000e+06,9.158268214011137109e-01
3.043680000000000000e+06,-4.794520044660621760e-02
3.043800000000000000e+06,-9.461049235887418751e-01
3.043920000000000000e+06,1.325977327608864442e+00
3.044040000000000000e+06,1.340440823170613527e+00
3.044160000000000000e+06,-5.530378788478906849e+00
3.044280000000000000e+06,-1.905318178019606457e+00
3.044400000000000000e+06,-1.420530910801344637e+00
3.044520000000000000e+06,-2.021455208524725933e+00
3.044640000000000000e+06,3.233080406164453358e+00
3.044760000000000000e+06,-2.810259592600331757e+00
3.044880000000000000e+06,-3.222919719657791227e+00
3.045000000000000000e+06,-6.315813136800467742e-01
3.045120000000000000e+06,-1.640878450499572150e-01
3.045240000000000000e+06,2.239478606503877423e+00
3.045360000000000000e+06,1.293643608650614674e+00
3.045480000000000000e+06,-2.310478767494097418e+00
3.045600000000000000e+06,-3.860029800392418498e+00
3.045720000000000000e+06,2.043356463242604448e+00
3.045840000000000000e+06,5.474486358550949561e-01
3.045960000000000000e+06,-3.754557175915609335e+00
3.046080000000000000e+06,-1.248855379979077806e+00
3.046200000000000000e+06,1.234235447683315057e-01
3.046320000000000000e+06,-8.351049016437681605e-01
3.046440000000000000e+06,8.023144288018450032e-01
3.046560000000000000e+06,3.757758969205128530e+00
3.046680000000000000e+06,2.555647948149304405e+00
3.046800000000000000e+06,-8.942841387475453097e-01
3.046920000000000000e+06,-2.431397024203706403e-01
3.047040000000000000e+06,6.285881681043562486e-01
3.047160000000000000e+06,2.630520715740843229e+00
3.047280000000000000e+06,-3.699187573746582025e+00
3.047400000000000000e+06,8.815663508399882886e+00
3.047520000000000000e+06,-4.337212510773422736e-01
3.047640000000000000e+06,-4.145052126864313458e+00
3.047760000000000000e+06,-2.379249435719558825e+00
3.047880000000000000e+06,2.574871714952028157e+00
3.048000000000000000e+06,-2.872617565254163452e+00
3.048120000000000000e+06,-4.942152270887373078e+00
3.048240000000000000e+06,4.848065899382606458e-01
3.048360000000000000e+06,-1.154752782358181795e+00
3.048480000000000000e+06,-9.994378704249557988e-01
3.048600000000000000e+06,3.079670008190655395e+00
3.048720000000000000e+06,2.406952353289853352e+00
3.048840000000000000e+06,8.833583988957669497e-01
3.048960000000000000e+06,2.885432725254279962e+00
3.049080000000000000e+06,3.332113109423093356e+00
3.049200000000000000e+06,7.039211416640130281e+00
3.049320000000000000e+06,2.941752339439669850e+00
3.049440000000000000e+06,2.847409968262017976e+00
3.049560000000000000e+06,1.364357013547357944e+00
3.049680000000000000e+06,-1.383868830133483829e+00
3.049800000000000000e+06,1.696331157204401530e-01
3.049920000000000000e+06,4.469798451270375672e+00
3.050040000000000000e+06,-9.051208896616382837e-01
3.050160000000000000e+06,3.051730268703563898e+00
3.050280000000000000e+06,1.552385258610982088e+00
3.050400000000000000e+06,1.881191743260510307e+00
3.050520000000000000e+06,3.235562072471648953e+00
3.050640000000000000e+06,4.124525192480038349e+00
3.050760000000000000e+06,3.801164778247366982e+00
3.050880000000000000e+06,3.552528230452409730e+00
3.051000000000000000e+06,1.021656859521040461e+00
3.051120000000000000e+06,-1.641155878871339180e+00
3.051240000000000000e+06,2.653686582618674628e+00
3.051360000000000000e+06,1.070800479251739157e+00
3.051480000000000000e+06,2.510569126060708811e+00
3.051600000000000000e+06,4.505930487456014433e+00
3.051720000000000000e+06,3.122283570771266170e+00
3.051840000000000000e+06,-3.468988075414275229e+00
3.051960000000000000e+06,2.751446246730090195e+00
3.052080000000000000e+06,-3.216534689460639918e+00
3.052200000000000000e+06,3.325501135099733663e+00
3.052320000000000000e+06,7.904309713441332041e-01
3.052440000000000000e+06,3.169764513025747910e+00
3.052560000000000000e+06,1.887697838913307447e+00
3.052680000000000000e+06,-3.364483172376423692e+00
3.052800000000000000e+06,3.120711381066183066e+00
3.052920000000000000e+06,1.288435525516875013e-01
3.053040000000000000e+06,4.532435550823841197e+00
3.053160000000000000e+06,-4.633529542526861889e-01
3.053280000000000000e+06,3.399584569539348511e+00
3.053400000000000000e+06,1.429949612474898712e+00
3.053520000000000000e+06,-1.267406734628895304e-02
3.053640000000000000e+06,-1.867000051143424155e+00
3.053760000000000000e+06,4.129424521060605646e-01
3.053880000000000000e+06,5.535366749038852507e-01
3.054000000000000000e+06,4.300683596055548286e+00
3.054120000000000000e+06,2.876971603300717995e+00
3.054240000000000000e+06,3.794606895422229620e+00
3.054360000000000000e+06,1.742145180838081231e+00
3.054480000000000000e+06,-3.693733165968813847e-01
3.054600000000000000e+06,1.830450838112255063e+00
3.054720000000000000e+06,-1.212135487248368504e+00
3.054840000000000000e+06,9.325609183064789143e-01
3.054960000000000000e+06,2.092750756979730453e-01
3.055080000000000000e+06,3.571592954288548505e+00
3.055200000000000000e+06,-5.774189478922949759e-01
3.055320000000000000e+06,-1.038008896871499109e+00
3.055440000000000000e+06,2.360743432000443232e+00
3.055560000000000000e+06,9.117777082410472023e-01
3.055680000000000000e+06,1.386421761837163036e+00
3.055800000000000000e+06,1.404258446569415453e+00
3.055920000000000000e+06,6.108297041501668190e+00
3.056040000000000000e+06,-1.134760122011066130e+00
3.056160000000000000e+06,-1.563055483581032634e+00
3.056280000000000000e+06,-1.663565466072629562e-01
3.056400000000000000e+06,6.361445632340689826e-01
3.056520000000000000e+06,3.034948500374641256e+00
3.056640000000000000e+06,-1.306870432087412270e+00
3.056760000000000000e+06,5.130135619313598738e+00
3.056880000000000000e+06,1.489183991589665634e+00
3.057000000000000000e+06,3.543454509134219554e-02
3.057120000000000000e+06,1.431789855833014657e+00
3.057240000000000000e+06,1.688826171664485898e+00
3.057360000000000000e+06,4.141837712678927197e+00
3.057480000000000000e+06,3.369950855954757074e+00
3.057600000000000000e+06,1.354631781230007492e+00
3.057720000000000000e+06,2.810865105367319039e+00
3.057840000000000000e+06,-1.259626448781221653e+00
3.057960000000000000e+06,3.894128742783563579e-01
3.058080000000000000e+06,6.498446226982876439e+00
3.058200000000000000e+06,2.685420526267408903e+00
3.058320000000000000e+06,-2.200499754075107006e+00
3.058440000000000000e+06,3.782159416836355259e+00
3.058560000000000000e+06,-5.050432208336619322e-01
3.058680000000000000e+06,-1.465665979342432923e+00
3.058800000000000000e+06,-9.410753900661974480e-01
3.058920000000000000e+06,5.074574612269802998e+00
3.059040000000000000e+06,4.200729926496395095e+00
3.059160000000000000e+06,-4.442334204258317487e-01
3.059280000000000000e+06,2.916391076788543923e+00
3.059400000000000000e+06,-3.012345769632343462e+00
3.059520000000000000e+06,9.640820491069366227e-01
3.059640000000000000e+06,6.127758994195903419e+00
3.059760000000000000e+06,1.259861998824404195e-01
3.059880000000000000e+06,5.044136674640572693e+00
3.060000000000000000e+06,-3.196053554623629056e-01
3.060120000000000000e+06,-8.008221133126733893e-01
3.060240000000000000e+06,3.110593255195575502e+00
3.060360000000000000e+06,-3.326752927740893817e+00
3.060480000000000000e+06,-4.000678722187506864e+00
3.060600000000000000e+06,-9.624822078415677939e-01
3.060720000000000000e+06,4.105560508076744775e+00
3.060840000000000000e+06,-1.383045369912343947e+00
3.060960000000000000e+06,9.598746263418151958e-01
3.061080000000000000e+06,-1.681008410777326656e+00
3.061200000000000000e+06,2.232863891636563292e+00
3.061320000000000000e+06,2.946892538485184510e+00
3.061440000000000000e+06,4.899031212130152468e+00
3.061560000000000000e+06,3.503253611488764907e+00
3.061680000000000000e+06,3.366931144351451355e+00
3.061800000000000000e+06,-3.338499170754480883e-01
3.061920000000000000e+06,3.606592925922488480e+00
3.062040000000000000e+06,-2.497873522379693956e+00
3.062160000000000000e+06,-4.860686692869744974e+00
3.062280000000000000e+06,-2.100111404460368369e+00
3.062400000000000000e+06,-6.767247007709801254e-01
3.062520000000000000e+06,1.397212862449041637e+00
3.062640000000000000e+06,-3.517362034887086875e+00
3.062760000000000000e+06,-5.377849498757112379e-01
3.062880000000000000e+06,1.497343043875321467e+00
3.063000000000000000e+06,1.027183704311124046e+00
3.063120000000000000e+06,1.213009693170803205e+00
3.063240000000000000e+06,1.759857865070371785e+00
3.063360000000000000e+06,-3.113779213279303626e+00
3.063480000000000000e+06,2.829447306732697509e+00
3.063600000000000000e+06,5.247068413801208919e+00
3.063720000000000000e+06,5.954022684921856268e+00
3.063840000000000000e+06,3.839070504167475306e+00
3.063960000000000000e+06,8.785876391472530189e-01
3.064080000000000000e+06,1.914588688928861027e-01
3.064200000000000000e+06,4.190194674866071223e-02
3.064320000000000000e+06,3.084883269534241190e+00
3.064440000000000000e+06,2.273441020152445979e+00
3.064560000000000000e+06,-9.551319599634091606e-01
3.064680000000000000e+06,-7.901617170902197618e-02
3.064800000000000000e+06,-1.292984585111558449e+00
3.064920000000000000e+06,6.833742723785321438e+00
3.065040000000000000e+06,9.610721622360076655e-01
3.065160000000000000e+06,3.171551762517578421e+00
3.065280000000000000e+06,-8.447069782321756648e-01
3.065400000000000000e+06,-2.783147038113523930e+00
3.065520000000000000e+06,2.110400397170799192e+00
3.065640000000000000e+06,-3.170282733780079187e+00
3.065760000000000000e+06,6.382827819692834526e-01
3.065880000000000000e+06,8.352297677263603504e+00
3.066000000000000000e+06,-1.278104856513069709e+00
3.066120000000000000e+06,-1.932431225027681498e-01
3.066240000000000000e+06,3.454039546689692930e+00
3.066360000000000000e+06,3.782289527180118238e+00
3.066480000000000000e+06,1.264529424227067267e+00
3.066600000000000000e+06,-3.714672410677056114e+00
3.066720000000000000e+06,8.038100859202912396e-01
3.066840000000000000e+06,1.744438021729342925e+00
3.066960000000000000e+06,-2.014583281565026418e+00
3.067080000000000000e+06,8.685650568085311329e-01
3.067200000000000000e+06,-2.498170453475618835e+00
3.067320000000000000e+06,-7.818681753344021157e-01
3.067440000000000000e+06,-1.122198648585378544e-01
3.067560000000000000e+06,-8.338993790711937137e+00
3.067680000000000000e+06,2.973972979618901391e+00
3.067800000000000000e+06,1.585587532901611141e+00
3.067920000000000000e+06,5.851991638638082804e+00
3.068040000000000000e+06,-4.039681487124432202e+00
3.068160000000000000e+06,2.912868898119206129e+00
3.068280000000000000e+06,4.884125154226517385e-01
3.068400000000000000e+06,3.401314141291296167e+00
3.068520000000000000e+06,-2.884227243061049606e+00
3.068640000000000000e+06,-3.601726796677179543e+00
3.068760000000000000e+06,-1.473149219660887743e+00
3.068880000000000000e+06,-5.481935159557810522e+00
3.069000000000000000e+06,2.236155377322095461e+00
3.069120000000000000e+06,5.435285314497780185e+00
3.069240000000000000e+06,-2.743007744675196591e-02
3.069360000000000000e+06,3.675474201723347711e+00
3.069480000000000000e+06,-6.151525760693670186e-01
3.069600000000000000e+06,-6.236061244144711857e+00
3.069720000000000000e+06,4.671254001892658714e+00
3.069840000000000000e+06,-3.797765744808368371e+00
3.069960000000000000e+06,1.055380035726755761e+00
3.070080000000000000e+06,1.283193865823061053e+00
3.070200000000000000e+06,-3.623751359170861441e+00
3.070320000000000000e+06,7.687072791363795510e+00
3.070440000000000000e+06,1.805724426814417471e+00
3.070560000000000000e+06,-1.273604577052445563e+00
3.070680000000000000e+06,-3.775179658935289950e+00
3.070800000000000000e+06,5.380359451897949175e-01
3.070920000000000000e+06,-1.901357024126958617e+00
3.071040000000000000e+06,-1.290511432605762510e+00
3.071160000000000000e+06,-4.483665369042516780e+00
3.071280000000000000e+06,1.518134259428993715e+00
3.071400000000000000e+06,2.441477954196930034e-02
3.071520000000000000e+06,1.437636631118007102e+00
3.071640000000000000e+06,-3.057988600448686700e+00
3.071760000000000000e+06,-1.813574903541237959e-01
3.071880000000000000e+06,3.755319109699944757e+00
3.072000000000000000e+06,-1.251843368138281676e+00
3.072120000000000000e+06,-6.591016434464754603e+00
3.072240000000000000e+06,5.205383164638871518e-01
3.072360000000000000e+06,3.528823319117952995e-01
3.072480000000000000e+06,3.659851195822195202e-01
3.072600000000000000e+06,1.308665330444794828e+00
3.072720000000000000e+06,7.042869624818770546e-02
3.072840000000000000e+06,-6.961763937971776617e-01
3.072960000000000000e+06,5.589675204460491376e-01
3.073080000000000000e+06,3.850478923058598402e-01
3.073200000000000000e+06,-1.200428247963995387e+00
3.073320000000000000e+06,9.458039445069909013e-01
3.073440000000000000e+06,-5.465563691360307841e-01
3.073560000000000000e+06,3.964371538082096080e+00
3.073680000000000000e+06,2.607616505857428102e+00
3.073800000000000000e+06,4.179255180918232782e+00
3.073920000000000000e+06,1.173403668989401183e+00
3.074040000000000000e+06,-3.063506646858663807e+00
3.074160000000000000e+06,2.697083463209585030e+00
3.074280000000000000e+06,-6.066197724748720876e-01
3.074400000000000000e+06,-7.601090521248838883e-01
3.074520000000000000e+06,2.183565259669700609e+00
3.074640000000000000e+06,-1.246641541880482595e+00
3.074760000000000000e+06,-1.212087600438846335e+00
3.074880000000000000e+06,4.691506188758611806e+00
3.075000000000000000e+06,8.227073623041761152e+00
3.075120000000000000e+06,4.838166233488828460e+00
3.075240000000000000e+06,1.170547036308222377e-01
3.075360000000000000e+06,5.680258871179902691e+00
3.075480000000000000e+06,-1.747855101416608825e+00
3.075600000000000000e+06,-2.470063007919614417e+00
3.075720000000000000e+06,-8.670401324558372202e-01
3.075840000000000000e+06,-6.290689346676753280e-02
3.075960000000000000e+06,1.751562353946537920e+00
3.076080000000000000e+06,-7.563018222584690919e-01
3.076200000000000000e+06,-5.810568468873127390e-01
3.076320000000000000e+06,-2.712273376403399272e+00
3.076440000000000000e+06,1.159345656907618594e+00
3.076560000000000000e+06,-5.546002336027703983e+00
3.076680000000000000e+06,-1.625466770103104697e+00
3.076800000000000000e+06,-3.437459112112916770e+00
3.076920000000000000e+06,-1.383903969832388725e+00
3.077040000000000000e+06,3.516876442286620552e+00
3.077160000000000000e+06,-1.545320101286314252e+00
3.077280000000000000e+06,-3.340792173993684666e-01
3.077400000000000000e+06,-1.300371109811643278e-01
3.077520000000000000e+06,3.355204322028983999e+00
3.077640000000000000e+06,-2.753445035551786546e+00
3.077760000000000000e+06,-1.698095213115177415e+00
3.077880000000000000e+06,-2.746785135208422712e+00
3.078000000000000000e+06,3.683549443976262161e+00
3.078120000000000000e+06,5.325539206227431599e+00
3.078240000000000000e+06,1.326264584588907391e+00
3.078360000000000000e+06,5.897628965502492715e-01
3.078480000000000000e+06,1.202892984747008009e+00
3.078600000000000000e+06,-5.957186074126389563e+00
3.078720000000000000e+06,1.652237547494154857e+00
3.078840000000000000e+06,4.473888684734535381e+00
3.078960000000000000e+06,9.030682035012707054e-01
3.079080000000000000e+06,-8.751129567417139654e+00
3.079200000000000000e+06,-2.873397657296382857e+00
3.079320000000000000e+06,1.084889837796709555e+00
3.079440000000000000e+06,-1.288854218442940791e+00
3.079560000000000000e+06,3.018556929534395916e+00
3.079680000000000000e+06,-2.364954281662603908e+00
3.079800000000000000e+06,3.342002040719356248e+00
3.079920000000000000e+06,5.847797263063608808e-01
3.080040000000000000e+06,2.867347356209889675e+00
3.080160000000000000e+06,4.356594596914522555e+00
3.080280000000000000e+06,-2.507874858113410710e+00
3.080400000000000000e+06,1.494051959011090336e+00
3.080520000000000000e+06,2.599155495856980913e+00
3.080640000000000000e+06,7.583708820496101177e-01
3.080760000000000000e+06,4.476484925345987520e+00
3.080880000000000000e+06,-3.085042840500201944e+00
3.081000000000000000e+06,-2.565351700384308486e+00
3.081120000000000000e+06,2.206077818995514583e+00
3.081240000000000000e+06,5.271874576955703162e+00
3.081360000000000000e+06,-5.356044688542040966e+00
3.081480000000000000e+06,7.778306304087008183e-01
3.081600000000000000e+06,4.759488976417967643e-01
3.081720000000000000e+06,4.561690924165953676e-01
3.081840000000000000e+06,-6.268099641151139600e+00
3.081960000000000000e+06,-5.060288235736671858e+00
3.082080000000000000e+06,7.052771842494462429e-02
3.082200000000000000e+06,2.670644818212466909e+00
3.082320000000000000e+06,7.125231201997706876e+00
3.082440000000000000e+06,7.265995438003277407e+00
3.082560000000000000e+06,7.539079934003755090e-01
3.082680000000000000e+06,2.813323032374496879e+00
3.082800000000000000e+06,2.460505121060588163e+00
3.082920000000000000e+06,2.054653032745119567e+00
3.083040000000000000e+06,1.467918411385851885e+00
3.083160000000000000e+06,-3.922299821741891401e-01
3.083280000000000000e+06,6.489332032921576676e+00
3.083400000000000000e+06,1.200528137600130468e-01
3.083520000000000000e+06,5.365530915332639594e+00
3.083640000000000000e+06,6.716967358766479101e-03
3.083760000000000000e+06,2.249602902405667848e+00
3.083880000000000000e+06,-3.138737978387880379e+00
3.084000000000000000e+06,4.137462265396201211e+00
3.084120000000000000e+06,-3.516893490685462087e-01
3.084240000000000000e+06,2.002531941318621111e+00
3.084360000000000000e+06,4.581564160562475507e+00
3.084480000000000000e+06,2.299768183412921552e+00
3.084600000000000000e+06,3.360827408899809132e-01
3.084720000000000000e+06,7.813985453806833181e-01
3.084840000000000000e+06,2.000602827083923507e-01
3.084960000000000000e+06,-1.695504917032341741e+00
3.085080000000000000e+06,2.043247086353638942e-01
3.085200000000000000e+06,2.600838344419625359e-01
3.085320000000000000e+06,-2.375483553805169734e+00
3.085440000000000000e+06,4.810865849666334348e+00
3.085560000000000000e+06,-8.199921872486415353e-03
3.085680000000000000e+06,1.833215910451161612e+00
3.085800000000000000e+06,-6.177360191535798961e-01
3.085920000000000000e+06,-3.101919235920148399e+00
3.086040000000000000e+06,1.821877559793535939e+00
3.086160000000000000e+06,-1.753968486710003383e+00
3.086280000000000000e+06,-3.151146783585623723e+00
3.086400000000000000e+06,-4.157227767874125846e+00
3.086520000000000000e+06,1.058155075231439035e+00
3.086640000000000000e+06,4.642316310615172803e+00
3.086760000000000000e+06,-1.280642187687567102e+00
3.086880000000000000e+06,1.148289828007813096e+00
3.087000000000000000e+06,-5.278888435191109174e-01
3.087120000000000000e+06,4.606643436311373740e+00
3.087240000000000000e+06,1.046126879442833113e+00
3.087360000000000000e+06,-1.613356296906559129e+00
3.087480000000000000e+06,-3.138986854605121390e+00
3.087600000000000000e+06,1.796463184804223179e+00
3.087720000000000000e+06,-2.041433515928348097e+00
3.087840000000000000e+06,-2.962571601206428484e-01
3.087960000000000000e+06,-1.951102613787484286e+00
3.088080000000000000e+06,-3.123074020910705961e+00
3.088200000000000000e+06,-4.400699429298832399e+00
3.088320000000000000e+06,5.995611625968627401e+00
3.088440000000000000e+06,-5.504673191974233104e-01
3.088560000000000000e+06,-9.537226456870429026e-01
3.088680000000000000e+06,-2.876945463580590445e+00
3.088800000000000000e+06,3.232363293202398236e-01
3.088920000000000000e+06,2.183322357831154026e+00
3.089040000000000000e+06,-5.574361523261219808e-01
3.089160000000000000e+06,5.390739230159460327e-01
3.089280000000000000e+06,1.121744593683289493e+00
3.089400000000000000e+06,2.830266168692437745e+00
3.089520000000000000e+06,2.872828455047533591e+00
3.089640000000000000e+06,-1.877459886160376179e+00
3.089760000000000000e+06,-1.831739959737169077e+00
3.089880000000000000e+06,1.842847902037709096e+00
3.090000000000000000e+06,-2.389067619883602944e+00
3.090120000000000000e+06,2.664754467423684936e+00
3.090240000000000000e+06,1.363065789377615189e-01
3.090360000000000000e+06,1.664597002533661385e+00
3.090480000000000000e+06,1.774251344001975594e+00
3.090600000000000000e+06,-1.445180145759514811e+00
3.090720000000000000e+06,-2.349995904285565818e+00
3.090840000000000000e+06,6.180712173177904667e-01
3.090960000000000000e+06,-4.196220925463705620e-01
3.091080000000000000e+06,7.419470002180269530e-01
3.091200000000000000e+06,1.139245917532771379e+00
3.091320000000000000e+06,-4.710641746291159837e-01
3.091440000000000000e+06,3.678412440311215059e-01
3.091560000000000000e+06,1.799879922674652910e+00
3.091680000000000000e+06,6.961557116997765249e-01
3.091800000000000000e+06,3.530387269784386328e-01
3.091920000000000000e+06,3.599970201059629726e+00
3.092040000000000000e+06,1.594416224289788020e-02
3.092160000000000000e+06,4.400831851692739605e+00
3.092280000000000000e+06,1.877790546005636108e+00
3.092400000000000000e+06,3.889399077939024174e+00
3.092520000000000000e+06,-1.653924537602722067e+00
3.092640000000000000e+06,-1.471767811241158075e+00
3.092760000000000000e+06,3.678736867519911691e-01
3.092880000000000000e+06,-3.402634575412976758e+00
3.093000000000000000e+06,-3.978388515590625119e-01
3.093120000000000000e+06,-1.356050587926052930e+00
3.093240000000000000e+06,-4.151649451843618110e-01
3.093360000000000000e+06,3.403369810570022747e-01
3.093480000000000000e+06,5.535453907018466069e+00
3.093600000000000000e+06,-1.412037460868442951e+00
3.093720000000000000e+06,-4.236049357053867093e-01
3.093840000000000000e+06,1.148366566061417848e-02
3.093960000000000000e+06,-2.564078058096320500e+00
3.094080000000000000e+06,4.720274184062865253e+00
3.094200000000000000e+06,-3.100029643247027566e-01
3.094320000000000000e+06,-1.124643091305344234e+00
3.094440000000000000e+06,-1.458505768263131053e+00
3.094560000000000000e+06,-1.901216638237272383e+00
3.094680000000000000e+06,-8.233083573518808151e+00
3.094800000000000000e+06,1.088646382261432732e+00
3.094920000000000000e+06,6.618100816839875833e+00
3.095040000000000000e+06,-3.249303723815940348e+00
3.095160000000000000e+06,5.470511895105413025e+00
3.095280000000000000e+06,5.107563149229489063e+00
3.095400000000000000e+06,1.227194414051171023e+00
3.095520000000000000e+06,1.545475689486187854e+00
3.095640000000000000e+06,5.123146594594010672e+00
3.095760000000000000e+06,-2.265865256151988749e+00
3.095880000000000000e+06,1.165090012820124699e+00
3.096000000000000000e+06,7.931031551277996083e-01
3.096120000000000000e+06,4.458189673613208726e+00
3.096240000000000000e+06,-2.127266076036485209e+00
3.096360000000000000e+06,2.443725145368081664e-01
3.096480000000000000e+06,-3.729252026302446676e+00
3.096600000000000000e+06,3.573085342902342809e+00
3.096720000000000000e+06,-9.339198316112923282e-01
3.096840000000000000e+06,-8.093128813311354364e-01
3.096960000000000000e+06,-4.610351458980961326e-01
3.097080000000000000e+06,3.146446462745027706e+00
3.097200000000000000e+06,1.807075759458419417e-01
3.097320000000000000e+06,-1.856093827703983790e+00
3.097440000000000000e+06,-3.739192630451480814e-02
3.097560000000000000e+06,2.357817577922887153e+00
3.097680000000000000e+06,3.700742771925183305e+00
3.097800000000000000e+06,1.563696742783560412e+00
3.097920000000000000e+06,-3.434686389997156919e-01
3.098040000000000000e+06,1.058657655178766532e+00
3.098160000000000000e+06,2.654989943562702237e-02
3.098280000000000000e+06,-2.981342939289262528e+00
3.098400000000000000e+06,2.340865848500622182e+00
3.098520000000000000e+06,-5.987438710274830544e-01
3.098640000000000000e+06,2.066077278783053028e+00
3.098760000000000000e+06,-1.587184551715958181e+00
3.098880000000000000e+06,1.109491319867443870e+00
3.099000000000000000e+06,-1.921604862089769439e+00
3.099120000000000000e+06,3.262345729663719829e-01
3.099240000000000000e+06,3.467559478476790247e+00
3.099360000000000000e+06,-2.631015233037115486e+00
3.099480000000000000e+06,9.354867103695454489e+00
3.099600000000000000e+06,-5.147704178709532341e-01
3.099720000000000000e+06,-4.266721871885478912e+00
3.099840000000000000e+06,-2.137061762318499980e+00
3.099960000000000000e+06,-2.871720512997607555e-01
3.100080000000000000e+06,-4.046535767337099188e+00
3.100200000000000000e+06,2.695669535957154750e+00
3.100320000000000000e+06,-6.351871469986718477e-01
3.100440000000000000e+06,-1.540752765563857984e+00
3.100560000000000000e+06,3.803097715008929569e+00
3.100680000000000000e+06,9.557172664672145546e-01
3.100800000000000000e+06,-4.416919303971053701e+00
3.100920000000000000e+06,1.989817493295376272e+00
3.101040000000000000e+06,6.122401677580569412e+00
3.101160000000000000e+06,-7.669562139998023498e-02
3.101280000000000000e+06,-5.138766198307031630e+00
3.101400000000000000e+06,-6.028349124272874837e-01
3.101520000000000000e+06,-5.157450196203806847e+00
3.101640000000000000e+06,1.546200132385429082e+00
3.101760000000000000e+06,-5.194156077336825605e-01
3.101880000000000000e+06,-1.452163506934653459e+00
3.102000000000000000e+06,2.436695848158440647e+00
3.102120000000000000e+06,-2.813529792623005843e+00
3.102240000000000000e+06,-1.290402967917269716e+00
3.102360000000000000e+06,-2.233036036747790554e-01
3.102480000000000000e+06,-1.883722637850304693e+00
3.102600000000000000e+06,-3.869928472091457294e+00
3.102720000000000000e+06,-1.737043097515178491e+00
3.102840000000000000e+06,-3.969206824069409834e+00
3.102960000000000000e+06,-5.689900374041749753e-01
3.103080000000000000e+06,-4.745179373207630391e+00
